acode,catRank,categoryName,entryArt,entryPayart,eventDate,eventName,eventRaceNr,overCategoryName,overRank,provider,raceNr,racePayload,resultState,runtime,startNumber
J7K4W72W,31,C 11.2 km Männer 1953-62,Bezahlt,,14.09.2002,Türlerseelauf Affoltern am Albis,905D276FE2DB07D48C6F6BA21CA12DAA,Overall Herren ZKB Züri-Lauf-Cup,88,Datasport,4208.0,5445A9C7D9F51D384840C4F6DD6FFEEC8C861377D0C9C9530A799E930D81B4E6,Klassiert,"43.45,3",1118
J7K4W72W,20,C 10 km Männer 1953-62,Bezahlt,,01.09.2002,"Panoramalauf, Richterswil",186DE3530DBAAD20C6C61C8AD2E9FCE8,Overall Herren ZKB Züri-Lauf-Cup,57,Datasport,4209.0,840A3DC7E56DED296AE3BCF7E3766C6D286178F1A18109C63E4AD36B65D61055,Klassiert,"39.14,2",1052
J7K4W72W,13,Läufergruppen,Bezahlt,,24.08.2002,Frauenfelder Stadtlauf,DBDE193EE37834E0472C45911DCBE5B1,,,Datasport,4198.0,FC87A233240D94ABAB98E038A172AC8611C34977DA30DC4E54E9FE3B2AD04B64,Klassiert,"6.13,8",149
J7K4W72W,21,M40,Bezahlt,,24.08.2002,Frauenfelder Stadtlauf,DBDE193EE37834E0472C45911DCBE5B1,Männer,49,Datasport,4198.0,FC87A233240D94ABAB98E038A172AC8630A33479C47DC9DECFE9DFD3C4A298B0,Klassiert,"27.59,4",641
J7K4W72W,18,C 11 km Männer 1953-62,Bezahlt,,04.05.2002,Laufsporttag Winterthur,29733A8C45874A26905E9EE0EE120317,Overall Herren ZKB Züri-Lauf-Cup,48,Datasport,4205.0,376A6D0068CBF44F0B4EDDFA9F2B539B95C3C56A1CA0203E705645860B8A03F9,Klassiert,"42.06,2",1203
J7K4W72W,21,Männer M40,Bezahlt,,21.04.2002,Zürcher Waffenlauf,57AB80C0BDBD6DAF586A3F8C3A162EE0,Overall Waffenlauf,64,Datasport,4224.0,34D6EE3E00F01D694DE84C2A2ABC256BCD0D52AE342FDA1E0FFB616178C3F1E2,Klassiert,"1:33.13,7",4067
J7K4W72W,28,"C 10,9 km Männer 1953-62",Bezahlt,,13.04.2002,Zumiker-Lauf,299B89CE2216E64AC37CA3200AF5B46A,Overall Herren ZKB Züri-Lauf-Cup,107,Datasport,4203.0,A386989C45607D54D513480C7A74BB60D5507429A205BFA4D24620B641C4B68D,Klassiert,"42.40,0",6428
J7K4W72W,40,"C 12,6 km Männer 1953-62",Bezahlt,,06.04.2002,GP der Stadt Dübendorf,A71D064B6961E641763B5067F63C48A4,Overall Herren ZKB Züri-Lauf-Cup,103,Datasport,4202.0,6424039DC4D2EF3378313B09856770BE63E192A643E0F4862A713B502480584A,Klassiert,"47.48,9",1298
J7K4W72W,30,Männer M40,Bezahlt,,17.03.2002,St. Galler Waffenlauf,D5503E4E66ED98FBA818CBA68489719B,Overall Waffenlauf,90,Datasport,4222.0,8C21143B00E1BBCF5E79271A20E45C8E301538B4125F9463579986CAA59A895F,Klassiert,"1:24.32,0",4068
J7K4W72W,23,Militärwettmarsch - Männer M40,Bezahlt,,18.11.2001,Frauenfelder,275435813A9D9C1EB5820DBD033C8195,Overall Waffenlauf,75,Datasport,3232.0,A781BE09F33E1D61849666F030D69365C93D47B341F95A88B029C3DFBC0F4541,Klassiert,"3:27.18,6",4070
J7K4W72W,24,Männer M40,Bezahlt,,21.10.2001,Krienser Waffenlauf,5054912BCD96B4BF3882E583D0A6D101,Overall Waffenlauf,74,Datasport,3230.0,8E9BE2ABB3E791DBB635D54C288B7C045725F90B12DAF479EFDD050783DCF3FF,Klassiert,"1:24.29,7",4060
J7K4W72W,22,Männer M40,Bezahlt,,14.10.2001,Altdorfer Waffenlauf,D107B3412213808CBE801DECD83DA1F3,Overall Waffenlauf,71,Datasport,3229.0,27832E455DAF05B87F1DEF8AAEA421F0BDD7CD0B6B19B7FB4148F5E665E2CC41,Klassiert,"1:17.38,3",4053
J7K4W72W,53,"C 12,2 km Männer 1952-61",Bezahlt,,30.09.2001,"Pfäffikerseelauf, Wetzikon",17FB7E0FF779568B89B9CE1300C5F301,Overall Herren ZKB Züri-Lauf-Cup,147,Datasport,3210.0,638A4F53007A270F8622BACA6ECC06C4F67192587614F462D24951696F8ADCB1,Klassiert,"49.39,4",1061
J7K4W72W,41,Männer M40,Bezahlt,,22.04.2001,Zürcher Waffenlauf,16742C1F9BEE451907794145FF5BF509,Overall Waffenlauf,121,Datasport,3224.0,25A07982752B6DC584AF2C3C1261F7DAA6DD4782068584EB4178B3DA8D1F1CEA,Klassiert,"1:41.11,8",4059
J7K4W72W,47,Männer M40,Bezahlt,,18.03.2001,St. Galler Waffenlauf,202D6315A8BE0EB25D8C8233EDF94A58,Overall Waffenlauf,141,Datasport,3222.0,E80013ACFE27D8F9D1B9B7A122B28E196E7C10CCB3E20420ED8232D42A868042,Klassiert,"1:27.08,3",4076
J7K4W72W,51,Männer M40,Bezahlt,,04.03.2001,Toggenburger Waffenlauf,845AD360DB6AA656E31626212019F068,Overall Waffenlauf,146,Datasport,3221.0,8AF1FCA1C95E8D6800BF1208CEB001575E451C6AA272DDD5FF70BBE934346460,Klassiert,"1:15.13,2",4088
J7K4W72W,27,"C 12,2 km Männer 1951-60",Bezahlt,,08.10.2000,"Pfäffikerseelauf, Wetzikon",1900203CBE8155FF9EA9108229CE054E,Gesamtrangliste Herren ZLC,92,Datasport,2210.0,D46E38802CDF54C98C0332D59A55F199BED746732864B2CE78F3C05EEA7F2296,Klassiert,"46.50,2",1056
J7K4W72W,,C 11 km Männer 1951-60,Bezahlt,,23.09.2000,Laufsporttag Winterthur,AFC50A45D95430B496B5A6E3502EAE3B,Gesamtrangliste Herren ZLC,,Datasport,2205.0,735D022DF829FAE5DEF048F3A5F1DF38B30B45C51F1A2A69A6233B881C4287AF,Nicht Klassiert,,1044
J7K4W72W,36,Männer M40,Bezahlt,,16.04.2000,Zürcher Waffenlauf,353FC7C36777A702B197CD997884A0C0,Overall Waffenlauf,104,Datasport,2224.0,597A6DF8C52D093B21A9181EF69B336C8635E1D393E04F585BF2C40F5B891095,Klassiert,"1:38.16,9",4087
J7K4W72W,58,Männer M40,Bezahlt,,19.03.2000,St. Galler Waffenlauf,F1AAF7C089CCA33434BB4EA6765A122E,Overall Waffenlauf,160,Datasport,2222.0,B9CF836485458C84A7135AE9662D47CFA7F5D084DF70FC443D1BC84A1D87A4F4,Klassiert,"1:25.52,9",4168
J7K4W72W,44,Männer M30,Bezahlt,,24.10.1999,Krienser Waffenlauf,B1AA87CBA52B39B1540EE7ABCB164004,Overall Rangliste Waffenlauf,98,Datasport,1230.0,C4DD756C460623240DBF23FC2C72AEF7F54721091CB21077BA784F4E31916249,Klassiert,"1:22.51,3",3053
J7K4W72W,54,"B 12,2 km Männer 1960-69",Bezahlt,,10.10.1999,"Pfäffikerseelauf, Wetzikon",48DB97F971B2BC2F936AE476561A8CD3,Gesamtrangliste Herren ZLC,127,Datasport,1210.0,341A9CC998FCEB37B3B423C9A162D1A48C69180E32672A9B98E19E0B145FC744,Klassiert,"48.33,9",772
J7K4W72W,303,Hommes M20,Bezahlt,,03.10.1999,Morat-Fribourg,A3B481AB35EE5F24ED0875507B58369F,Overall Hommes,494,Datasport,1109.0,3D7C98B5E9AD7C756D4E256B7335D8496C5138F67553A69F1695A800A4A25F9F,Klassiert,"1:09.58,2",367
J7K4W72W,79,"21,1km Männer M35",Bezahlt,,18.09.1999,"Int Greifenseelauf, Uster",3979D6D4DBE4E7E0E6FDA65898274DFD,"21,1km Herren Overall",290,Datasport,1108.0,7D595F8932924358B71B01401CA25D546C5138F67553A69F1695A800A4A25F9F,Klassiert,"1:25.10,4",367
J7K4W72W,41,Männer M30,Bezahlt,,18.04.1999,Zürcher Waffenlauf,E689E97B4CB829D8B426085C32F3DEF0,Overall Rangliste Waffenlauf,103,Datasport,1224.0,B542D4BBC24DD094C93691C3A8C817D184A8855A0E9A26B1BB48EA86CA9EB769,Klassiert,"1:51.40,4",3306
J7K4W72W,44,Männer M30,Bezahlt,,21.03.1999,St. Galler Waffenlauf,CEA028EDFC9BBB85479FE130A6EC5829,Overall Rangliste Waffenlauf,99,Datasport,1222.0,81923CBFAEF05A4B8A02A841304C0C970B257F672E4208213BCD5BD1FE39850C,Klassiert,"1:22.59,3",3050
J7K4W72W,,Männer M30,Bezahlt,,07.03.1999,Toggenburger Waffenlauf,30868CA83E2050444255786057AF7B04,Overall Rangliste Waffenlauf,,Datasport,1221.0,A03C0E38955D991DCE5A081B2423F29ADDEC194347F562FF4C20287A75FCF4EE,Nicht Klassiert,,3069
J7K5M72L,132,20km Hommes H45,Bezahlt,Online,28.04.2012,20km de Lausanne,5181EBF1AABB2B0E96C3767A2151D1A6,20km Overall Hommes,907,Datasport,14102.0,12CB4D79A1DE7FD40FDD288AF02C8D49CD60AA539F1E618C9BA8C54BF40FF381,Klassiert,"1:38.12,5",3183
J7K5M72L,197,20km Hommes H45,Bezahlt,Keine Zahlung,30.04.2011,20km de Lausanne,F398AE73C94B906BF0525C13852E6229,20km Overall Hommes,1259,Datasport,13102.0,BDB5A5C71C03613897725028182C7650F989E8D9FD75262F639C2378D506211B,Klassiert,"1:37.58,1",2450
J7K5M72L,101,Hommes V1,Bezahlt,Online,09.04.2011,"Les Traine-Savates, Cheseaux-sur-Lausanne",49A8415242EDAE6924E4BBB56467879B,Overall Hommes 10.4km,280,Datasport,13419.0,E23BA194D96A8C63BD6D18A4FF58DFECFC16290A78F87626BFD2D52E02A529B7,Klassiert,"47.53,5",507
J7K5M72L,177,Hommes M45,Bezahlt,Online,02.10.2010,Morat-Fribourg,C8DB716DB1927536FC978B7468F8791A,Overall Hommes,1222,Datasport,12109.0,E948CF615B1A8462DB1FE9104BAA4B30AC6DEAF5B792E23625B0DF124CB8C34A,Klassiert,"1:22.15,6",1124
J7K5M72L,55,20km H45 Hommes,Bezahlt,Online,24.04.2010,20km de Lausanne,EEBB4BDD03F03E3349DBD1933A0BB8A7,20km Overall Hommes,481,Datasport,12102.0,FBE9A2DCE886FFB9D16DDC25C70F856CB4FC86851BD5F2E1EC6F1B8A06CAA86B,Klassiert,"1:31.40,8",1472
J7K5M72L,18,Montreux Marcheurs,Bezahlt,Post/Bank,12.07.2009,Montreux - Les Rochers de Naye,384D90A4042F760EDC304FF8CB2F8F83,,,Datasport,11189.0,1481252B73F3B11ED7467D3023255FEF1C61598E02BDA13A82B1495D0D5FD3D0,Klassiert,"2:35.07,2",634
J7K5M72L,105,Männer 40+,Bezahlt,Online,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",A24513E5FC70524BA1B1F548B2D25843,Overall Männer,522,Datasport,11933.0,5590260F44C957CAF5229B3228A534B03B49A08A1FF8942D71857D1AA5764EE1,Klassiert,"2:40.16,6",974
J7K5M72L,137,20km H40 Hommes,Bezahlt,Online,25.04.2009,20km de Lausanne,3F105BEEE400C60559AD306F4FE29333,20km Overall Hommes,677,Datasport,11102.0,304FA7325CADD2D2461606675BF95B91A0C059ECB5AF796DC963FC397F79F46E,Klassiert,"1:33.39,8",1304
J7K5M72L,127,Semi Hommes III,Bezahlt,,26.10.2008,Lausanne Marathon,BF19E69C41E95E2917FF41D620908E1B,Semi Marathon Hommes,375,Datasport,10110.0,DDA4100A54D0D0D8DB77B8726043E3D50BEBF795ABCEE31D62A0A4B454A3D90F,Klassiert,"1:33.42,1",3369
J7K5M72L,93,Tourist,Bezahlt,,10.08.2008,"Sierre-Zinal, Sierre",4A9804EBB1ED37BB29D7B7CFF0570B29,Touristes,93,Datasport,10138.0,AD0C334D17CE1AD8BD1C255EE8CAB093A8EF8908091A6703280CCC656FF4C836,Klassiert,"4:04.39,8",6191
J7K5M72L,7,Marcheurs,Bezahlt,,29.06.2008,Montreux - Les Rochers de Naye,9ECAD90F8394FD638F4F3AC6125C1F87,,,Datasport,10189.0,A3AC37A752A1EAF915C7F57E4EF749500464A67C53A8E08230F120750EA8AB12,Klassiert,"2:25.15,2",664
J7K5M72L,77,20km H40 Hommes,Bezahlt,,26.04.2008,20km de Lausanne,654FDEF8ADE8C371E0AB44CD04D69F27,Overall Hommes 20km,358,Datasport,10102.0,E211D2720B17D48E48689E990A212D0720230051150A2F7CCEF30615D01BBFDA,Klassiert,"1:28.38,3",1155
J7K5M72L,165,Marathon Hommes III,Bezahlt,,21.10.2007,Lausanne Marathon,43E76F6D0D4769C03B090D870AE9DE3D,Marathon Hommes,426,Datasport,9110.0,7A877D01E37C80BD473F0344E177741AFCB279689F238490BCED3BA6D47C924D,Klassiert,"3:35.05,6",824
J7K5M72L,16,Marcheurs / Nordic Walking,Bezahlt,,24.06.2007,Montreux les Rochers de Naye,FC1FB657AD676DDD578FECA5B17F3153,,,Datasport,9189.0,32CFE63F762D2FA5457FE0EF970F92290FC8073EE8CCE1A7D423E9F0E7BE74B7,Klassiert,"2:26.54,9",553
J7K5M72L,133,20km H40 Hommes,Bezahlt,,28.04.2007,20km de Lausanne,6524F5EFC0B4A5E21661DB395684367F,Overall Hommes 20km,629,Datasport,9102.0,0BBB0AD487BDFCF983801A7A84E7E67640799D43D3675A251D3964D99BA71076,Klassiert,"1:35.14,5",1204
J7K5M72L,,Marathon Hommes III,Bezahlt,,22.10.2006,Lausanne Marathon,9E8DEB97E235EA96104134B3D37D8739,Marathon Hommes,,Datasport,8110.0,6D2F424B9356897A018F00928D4446DBF27EAF848D4FAA9E2F4EC46119A351CB,Nicht Klassiert,,766
J7K5M72L,165,Hommes M40,Bezahlt,,30.09.2006,Morat-Fribourg,2CD5DCC0080C6C6CBCC4CB139C15F856,Overall Hommes,849,Datasport,8109.0,9B5CB455EB6BC00D9201346FAEB5D96357E035CBE23E607A4B849084DE2FA058,Klassiert,"1:16.32,2",2297
J7K5M72L,72,20km H40 Hommes,Bezahlt,,22.04.2006,20km de Lausanne,3AAF74903368F5E3EE242E5249877EF7,Overall Hommes 20km,315,Datasport,8102.0,CD99C43DC4E51D0190520B52F8E1555EA7D628C0DF8DEB07F1185B3BF1CF447A,Klassiert,"1:30.24,2",1025
J7K68727,,Registered,Bezahlt,Post/Bank,02.07.2017,"Maratona dles Dolomites, Corvara (I)",E130D6F66830D2F53041E8F69447628B,,,Datasport,19422.0,3017E16819891288E85A8F0946A1951250F8DC8BCFAEC5B8E7B072B7A79422CA,Nicht Klassiert,,noch nicht zugeteilt
J7K68727,,9.7km Züri-Fit Läufer unter 45 Min.,Bezahlt,Online,11.12.2016,"Zürcher Silvesterlauf, Zürich",A5AD89CA1394E94466A1BA4ECA6EAB22,,,Datasport,18192.0,3AA731756C47FFC680B4BC5F3FD03F7350F8DC8BCFAEC5B8E7B072B7A79422CA,Nicht Klassiert,,noch nicht zugeteilt
J7K68727,,1.5km MuKi / VaKi 2008 / 2009,Bezahlt,Online,11.12.2016,"Zürcher Silvesterlauf, Zürich",A5AD89CA1394E94466A1BA4ECA6EAB22,,,Datasport,18192.0,3AA731756C47FFC680B4BC5F3FD03F7350F8DC8BCFAEC5B8E7B072B7A79422CA,Nicht Klassiert,,noch nicht zugeteilt
J7K68727,50,21.1km Männer M40,Bezahlt,Online,15.10.2016,"Hallwilerseelauf, Beinwil am See",F559063CF881ACD14DAFD89F54BB2643,Overall Halbmarathon Männer,157,Datasport,18154.0,E942A0AA55A3668306767F3FA39DE3A50AE7B8758028C008C27F4EB2F4167FE3,Klassiert,"1:28.29,8",1270
J7K68727,172,1.6km MuKi / VaKi 2009+jünger,Bezahlt,Online,13.12.2015,"Zürcher Silvesterlauf, Zürich",EE511AE493F537A36E1B63B3BA5F00B6,,,Datasport,17192.0,A86FADD1C4740B15A2FFD1BDAD56E02E48DB54BB5877191DB068B6BDFB818D47,Klassiert,"9.27,1",5363
J7K68727,289,1.6km MuKi / VaKi 2008+jünger,Bezahlt,Online,14.12.2014,"Zürcher Silvesterlauf, Zürich",E348EF43620A3787A8EA541F4D5CC9FD,,,Datasport,16192.0,A049876FBE9AD4C275820309B6A6B46D00D21E929EB7971BC0C22A9C887A74F6,Klassiert,"11.24,1",4658
J7K68727,110,10.0km M30 Männer,Bezahlt,Online,14.12.2014,"Zürcher Silvesterlauf, Zürich",E348EF43620A3787A8EA541F4D5CC9FD,10.0km Männer,284,Datasport,16192.0,A049876FBE9AD4C275820309B6A6B46D3730CF90866FFC12FB13F4F804797755,Klassiert,"39.27,9",7429
J7K68727,102,Marathon Männer 35,Bezahlt,Online,13.09.2014,"Jungfrau-Marathon, Interlaken",26D1E76F6B42B32CB5882D3E29175159,Marathon Overall Männer,607,Datasport,16106.0,C5D37E4F7F98C48117156934C6BD54AFEC67C311DAE0A3BF297F57477B19B215,Klassiert,"4:39.07,5",1385
J7K68727,,Inferno Halbmarathon Männer Hauptklasse,Bezahlt,Post/Bank,22.08.2014,"Inferno Triathlon, Mürren",25335C2B7C6EAB136BBC6F6FEE52107B,Inferno-Halbmarathon Männer Overall,,Datasport,16532.0,E46DFA82C706065E1B89615740A9E0C9C7B80711E1F450A3117FC5483EF3845F,Nicht Klassiert,,1026
J7K68727,269,138km Uomini/Herren 35-39 anni,Bezahlt,Post/Bank,06.07.2014,"Maratona dles Dolomites-Enel, Corvara (I)",707C9BBD73B19D29F36A0598B60BB03A,138km Uomini/Männer,1600,Datasport,16422.0,5B159CA4DCBB8AB90FFD9D8C82E6279E65DBFE8F21E2D29CC42A73158E63EFDE,Klassiert,"7:01.54,2",4208
J7K68727,118,42.195km Men M30,Bezahlt,Online,06.04.2014,"Zürich Marathon, Teamrun und Cityrun",A6287C7FAF974A9A181B5DCF9051810D,42.195km Men Overall,371,Datasport,16913.0,CA7A6FBC3BCD9C10310F075217A44EE95B2B7FC65152007C78B4B0C38BB2E3C8,Klassiert,"3:10.39,0",1157
J7K68727,47,10.0km M30 Männer,Bezahlt,Online,15.12.2013,"Zürcher Silvesterlauf, Zürich",67C5CD4BE0E92DF1FF1E0D52924B0AAB,10.0km Männer,149,Datasport,15192.0,435713C5D66DA0E539288877735EE855769DF1944C08AF42AB216C685E442169,Klassiert,"37.30,9",6746
J7K68727,47,"21,1km Männer M35",Bezahlt,Online,21.09.2013,"Int Greifenseelauf, Uster",9F325AC9C90446CF96956CCD2E785AC1,"21,1km Herren Overall",242,Datasport,15108.0,A1285B06CBBFF0AA6BD026C8EA9202AF4BF5DEFA8AF2391F4D13EC106D1C187F,Klassiert,"1:27.48,4",1624
J7K68727,6,Männer U40 Gurnigel dreifach,Bezahlt,Online,04.08.2013,"gurnigel-panorama-classic.ch, Gwatt (Thun)",5860021953CD6F5FA37BE7F91ACC6928,Männer Overall Gurnigel dreifach,24,Datasport,15761.0,1E9FC301359886B5A0B45BAD50DBBCCE78375180A0D3322F240278CC97D62400,Klassiert,"2:24.25,7",76
J7K68727,236,138km Uomini/Herren 35-39 anni,Bezahlt,Post/Bank,30.06.2013,"Maratona dles Dolomites, Corvara (I)",73536C50A0AD497D62D99233690F7D78,138km Uomini/Männer,1443,Datasport,15422.0,4BF4ECCFF6A37CED9D35173B9ED3168481E83C2D1E20A433B9B4ADBC3883D26B,Klassiert,"6:54.16,5",4273
J7K68727,223,Männer 20,Bezahlt,Post/Bank,10.09.2011,"Jungfrau-Marathon, Interlaken",4318695367BA4269557821AACF365058,Overall Männer,530,Datasport,13106.0,CB4B4D83C6629490DCCB1BCF42FFE467BDF7DE64C9D3A46F827DF650FF62ED71,Klassiert,"4:35.39,2",2805
J7K68727,20,Inferno Halbmarathon Männer 35-39 Jahre,Bezahlt,Post/Bank,19.08.2011,"Inferno Triathlon, Mürren",50B80316396F9377A3533A3565EEB94C,Inferno-Halbmarathon Männer Overall,131,Datasport,13532.0,5CC0566832E67C8FCD9DD2CE7A727DBA6FE5D777194EB1540D7595C84337B374,Klassiert,"2:59.30,0",1031
J7K68727,16,Männer 30,Bezahlt,Online,05.06.2011,"Männlichen Halbmarathon, Grindelwald",EB3058352267B46CFEE33142553A51C3,Overall Männer,51,Datasport,13536.0,C33BC419BECDD7835754B47936431C367E12B9EC5BC3FF85A625B65440EC901C,Klassiert,"2:25.51,0",5
J7K68727,277,Männer 20,Bezahlt,Post/Bank,11.09.2010,"Jungfrau-Marathon, Interlaken",BAC69D8A8E9D411ADF44EC61C1A2F125,Overall Männer,692,Datasport,12106.0,5550525D2BC4ECE1ADA1D7122D46BC29B243268E272DB5142BEFD2EE287C0FD4,Klassiert,"4:37.40,5",4342
J7K68727,321,138km Uomini/Herren 31-36 anni,Bezahlt,Post/Bank,04.07.2010,"Maratona dles Dolomites, Corvara (I)",223C54FBEB766786808FEE357D800FD6,138km Uomini/Männer,2256,Datasport,12422.0,BC07CC599E946291657C3C11211539F1B371A7DD8BDF9BC504F3120623C48474,Klassiert,"7:26.09,3",4014
J7K68727,44,Männer 30+,Bezahlt,Online,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",F5ACD5402FC857B5F68840A578D38B0D,Overall Männer,102,Datasport,11933.0,31B99BAF22A1B4F213173CFCB6A1BA29DB43B5AECC264CBBA6DD61241FF13EE6,Klassiert,"2:09.30,7",11
J7K68727,,Men M30,Bezahlt,,20.04.2008,Zürich Marathon,3A0424E27DC719D1F1A5F79605DCC73A,Overall Men,,Datasport,10913.0,3EF4C044F0151608A587231924D6A90898D5F0DB674A3CFB5A6BD0A42B75B734,Nicht Klassiert,,3236
J7K68727,191,Halb Männer (M 30),Bezahlt,,15.10.2005,"Hallwilerseelauf, Beinwil a.See",D62A8840611C3AAF402413390FDE656C,Overall Halbmarathon Männer,567,Datasport,7154.0,F05137C2C8D7C90B0A1902D5347A302E8BC21BCD1C884D7A2CA231657C577425,Klassiert,"1:35.01,5",7327
J7K6872W,14,Volksläufer,Bezahlt,Online,07.12.2013,Gossauer Weihnachtslauf,308A9A6B0FEACA38260A8E0453672C71,,,Datasport,15167.0,81113AED3823388612433C14DC26AB041251A2974618BD7B3181378946DEECDB,Klassiert,"24.29,7",5476
J7K6872W,4,Mini-Tri Uomini/Männer Classe/AK 45-54,Bezahlt,Online,31.08.2013,Triathlon Locarno,E88F0A74955CED13F3D98C7CDC497063,Mini-Tri Uomini/Männer Overall,25,Datasport,15533.0,C71A7AD895A4A5587EA3F82E95814E62214816CA42DC77C74D5B9697F082AF8F,Klassiert,"1:05.48,3",530
J7K6872W,30,Männer,Bezahlt,Online,01.06.2013,"FISHERMAN'S FRIEND StrongmanRun, Engelberg",D255681A5FB9CC8364C1B44E5A6A7237,Overall,31,Datasport,15646.0,B4322C630C01C885E86E476FCE3BD5E5027AC22AEF2DF3A85E9F323B5DABA667,Klassiert,"51.10,0",1232
J7K6872W,6,Mini-Tri Uomini/Männer Classe/AK 45-54,Bezahlt,Online,01.09.2012,Triathlon Locarno,2AED2BE27345AD87BBD6574CEAFAF904,Mini-Tri Uomini/Männer Overall,32,Datasport,14533.0,78BEE2728FBBF2FE1747E0141A93CF3A936A5348A6B7E2626B36F6E90CDC2050,Klassiert,"1:07.24,9",550
J7K6872W,1,Männer 45+,Bezahlt,Post/Bank,28.06.2009,"Aletsch-Halbmarathon, Bettmeralp",6E76A41B65F1F2E679396F5D66EEFB68,Overall Männer,24,Datasport,11933.0,D442FE383E2BF2A5F3145630A876D19ADFCA84C3FC4964B0AFBEFBC501C1EF43,Klassiert,"1:53.05,1",130
J7K6872W,2,Senioren Berglauf EM Männer M45,Bezahlt,,28.06.2008,"Graubünden Marathon/Walking, Lenzerheide",FF0F0FEA554D57D6579DC6ACEB4E3027,Overall Senioren Berglauf EM Men,8,Datasport,10918.0,2E7D95A6B7EA6FC4BA4F03FFB691538504161F39C43F3247558CD7ED6FFBAE60,Klassiert,"47.56,7",3136
J7K6872W,35,Männer 40,Bezahlt,,14.01.2007,"Planoiras Volkslanglauf, Lenzerheide",989683B4DB3ED0DC11089E77B7F48C6D,Overall Männer,105,Datasport,9708.0,67EFD64582B674825EFC3135302BBDD06D4E39C7C443F370868F432125ACB034,Klassiert,"54.27,7",273
J7K6872W,29,Männer 40,Bezahlt,,22.01.2006,Rothenthurmer Volksskilauf,0D030C83691721F7DC9CC60A940BEA9A,Overall Männer,96,Datasport,8702.0,5CA3B53C2E8BE44E50F641F867650F35066012CB8B4EE290213A761078E71273,Klassiert,"1:19.44,8",151
J7K6872W,28,Männer 40,Bezahlt,,18.01.2004,"Planoiras Volksskilauf, Lenzerheide",2401B68CB74EFC4A9119A81519EAE1EC,Overall Männer,106,Datasport,6708.0,099F91011157736C2B453AE154735EF9367A7A6D8E307FC5D95F45B3B67E5EB2,Klassiert,"1:12.58,9",194
J7K6872W,5,Halbmarathon M40,Bezahlt,,16.11.2003,Frauenfelder,56ED8879DD1293C5E7C989813027A952,Overall Halbmarathon Männer,19,Datasport,5232.0,F51B3BD449DC5BE5A8AE605E97412B5628B7A516E51D9DDB7BD8408A9C4EA13C,Klassiert,"1:17.42,6",1579
J7K6872W,5,Männer M40,Bezahlt,,02.03.2003,Toggenburger Waffenlauf,0FF067B884C727D5D922864848C63186,Toggenburger Waffenlauf,18,Datasport,5221.0,AAC11783FA280096886026E131F1221FC60E99C32E2F92DC04EB16D7775AE31C,Klassiert,"1:04.59,5",4109
J7K6872W,17,Männer M30,Bezahlt,,04.03.2001,Toggenburger Waffenlauf,62A546AB278C0E3261B91B177DA1E1DF,Overall Waffenlauf,28,Datasport,3221.0,B53D77B6993C67161D04180EC94173A4A04B41BAB4FCB5248CF7CC1B4A430150,Klassiert,"1:04.19,1",3080
J7K6872W,12,Männer M30,Bezahlt,,05.03.2000,Toggenburger Waffenlauf,822CAA959FDF14839EB41CBE516605F7,Overall Waffenlauf,18,Datasport,2221.0,DE408F1B83C302F5011C59F7E9ED98B9C651D71C8E9F9D3E7A8826CB53B8BD3A,Klassiert,"1:03.13,9",3090
J7K6872W,19,Männer M30,Bezahlt,,07.03.1999,Toggenburger Waffenlauf,54A34B5E73996DDA2F29E3D3018F9B1F,Overall Rangliste Waffenlauf,32,Datasport,1221.0,24EA9DD0EC75B19F028EB0A4EBC734EF81A5080A85A85191597837AAE4F8719C,Klassiert,"1:06.04,1",3104
J7K6J72S,47,Hommes M65,Bezahlt,Online,03.10.2015,Morat-Fribourg,28079BD805860CA40A6234F2F0FAB1FC,Overall Hommes Morat-Fribourg,3658,Datasport,17109.0,3EFC0B137A22DCED7C332A616CCA96EED19AD735865C272707A82E4EB0A676A6,Klassiert,"1:39.05,8",5730
J7K6J72S,37,Hommes M65,Bezahlt,ESR,05.10.2013,Morat-Fribourg,A6BD34D0AA3E7330D8A8A817223127A2,Overall Hommes Morat-Fribourg,3861,Datasport,15109.0,90DCBFB9F52AA28D3758217BB8FFF26942A94C3F205C5A039A651FA472095479,Klassiert,"1:36.54,5",4060
J7K6J72S,37,Hommes M65,Bezahlt,ESR,06.10.2012,Morat-Fribourg,D0854BC7BA4BFC8DD4FD2DCD0AA19706,Overall Hommes Morat-Fribourg,3256,Datasport,14109.0,BD80A0901C08307F758C3F1955BE78E171283B0E38D6323FE12F266649D289DC,Klassiert,"1:36.31,1",4028
J7K6J72S,52,"21,1km Männer M65",Bezahlt,Keine Zahlung,22.09.2012,"Int Greifenseelauf, Uster",A8A5D2D585AD145252707E802A02D529,"21,1km Herren Overall",4325,Datasport,14108.0,C828234482E881AEEFF26D44B335124A8A86FE6E3ED998871C8BA978F2D0E4E7,Klassiert,"2:00.39,8",5390
J7K6J72S,,"21,1km Männer M60",Bezahlt,ESR,17.09.2011,"Int Greifenseelauf, Uster",43FC64C6F4C94EF50EB01EB22EEE5FBC,"21,1km Herren Overall",,Datasport,13108.0,F7878CE5A1BB9A98C3BF278AE86276D28E291742AF7197EDF1C89BE369394E6F,Nicht Klassiert,,6295
